_id,DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
,2020-06-15 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,89,24,58,10
,2020-06-15 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,7,46,17
,2020-06-15 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,25,63,35
,2020-06-15 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,9,59,144
,2020-06-15 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,38,279
,2020-06-15 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,6,31,360
,2020-06-15 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,44,244
,2020-06-15 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,6,46,248
,2020-06-15 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,6,50,190
,2020-06-15 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,45,186
,2020-06-15 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,51,197
,2020-06-15 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,49,206
,2020-06-15 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,6,48,159
,2020-06-15 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,52,200
,2020-06-15 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,49,236
,2020-06-15 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,50,222
,2020-06-15 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,52,217
,2020-06-15 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,51,123
,2020-06-15 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,56,76
,2020-06-15 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,54,79
,2020-06-15 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,53,61
,2020-06-16 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,16,66,48
,2020-06-16 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,13,57,34
,2020-06-16 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,7,47,18
,2020-06-16 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,92,8,52,12
,2020-06-16 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,12,47,15
,2020-06-16 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,23,62,37
,2020-06-16 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,7,57,116
,2020-06-16 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,7,45,237
,2020-06-16 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,36,259
,2020-06-16 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,46,227
,2020-06-16 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,48,176
,2020-06-16 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,6,51,163
,2020-06-16 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,54,170
,2020-06-16 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,50,169
,2020-06-16 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,51,168
,2020-06-16 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,6,48,196
,2020-06-16 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,50,199
,2020-06-16 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,55,223
,2020-06-16 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,50,248
,2020-06-16 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,8,57,157
,2020-06-16 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,6,57,129
,2020-06-16 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,8,52,88
,2020-06-16 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,54,72
,2020-06-16 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,59,68
,2020-06-17 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,10,63,69
,2020-06-17 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,54,30
,2020-06-17 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,90,20,50,29
,2020-06-17 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,11,46,14
,2020-06-17 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,91,28,61,13
,2020-06-17 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,24,65,47
,2020-06-17 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,61,137
,2020-06-17 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,42,259
,2020-06-17 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,29,286
,2020-06-17 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,41,264
,2020-06-17 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,55,166
,2020-06-17 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,53,178
,2020-06-17 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,9,51,129
,2020-06-17 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,6,51,182
,2020-06-17 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,48,170
,2020-06-17 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,46,162
,2020-06-17 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,57,161
,2020-06-17 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,50,220
,2020-06-17 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,49,207
,2020-06-17 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,49,174
,2020-06-17 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,7,61,134
,2020-06-17 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,56,128
,2020-06-17 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,56,90
,2020-06-17 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,9,59,67
,2020-06-18 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,15,66,70
,2020-06-18 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,58,35
,2020-06-18 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,54,28
,2020-06-18 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,17,57,17
,2020-06-18 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,19,56,19
,2020-06-18 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,17,60,39
,2020-06-18 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,8,60,136
,2020-06-18 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,49,266
,2020-06-18 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,39,274
,2020-06-18 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,47,167
,2020-06-18 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,48,133
,2020-06-18 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,8,58,135
,2020-06-18 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,42,153
,2020-06-18 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,50,146
,2020-06-18 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,44,150
,2020-06-18 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,8,49,139
,2020-06-18 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,51,163
,2020-06-18 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,8,55,202
,2020-06-18 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,48,273
,2020-06-18 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,6,52,183
,2020-06-18 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,6,56,137
,2020-06-18 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,57,117
,2020-06-18 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,57,95
,2020-06-18 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,12,60,80
,2020-06-19 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,8,58,56
,2020-06-19 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,21,64,31
,2020-06-19 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,17,59,26
,2020-06-19 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,21,65,14
,2020-06-19 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,13,64,17
,2020-06-19 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,21,62,39
,2020-06-19 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,60,137
,2020-06-19 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,48,281
,2020-06-19 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,35,301
,2020-06-19 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,6,53,231
,2020-06-19 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,53,175
,2020-06-19 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,7,51,203
,2020-06-19 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,51,149
,2020-06-19 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,51,187
,2020-06-19 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,50,167
,2020-06-19 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,47,178
,2020-06-19 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,50,212
,2020-06-19 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,51,191
,2020-06-19 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,51,225
,2020-06-19 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,55,196
,2020-06-19 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,10,62,95
,2020-06-19 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,60,105
,2020-06-19 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,65,89
,2020-06-19 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,9,52,71
,2020-06-20 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,53,62
,2020-06-20 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,11,53,41
,2020-06-20 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,8,53,25
,2020-06-20 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,13,56,20
,2020-06-20 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,25,63,12
,2020-06-20 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,15,61,29
,2020-06-20 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,61,76
,2020-06-20 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,48,164
,2020-06-20 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,146,6,50,198
,2020-06-20 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,7,48,136
,2020-06-20 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,44,107
,2020-06-20 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,48,83
,2020-06-20 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,48,97
,2020-06-20 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,51,106
,2020-06-20 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,52,116
,2020-06-20 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,52,149
,2020-06-20 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,50,148
,2020-06-20 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,56,145
,2020-06-20 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,57,124
,2020-06-20 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,60,101
,2020-06-20 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,59,82
,2020-06-20 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,11,69,77
,2020-06-20 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,59,54
,2020-06-20 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,8,58,63
,2020-06-21 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,133,21,69,54
,2020-06-21 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,10,61,26
,2020-06-21 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,11,56,15
,2020-06-21 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,7,66,10
,2020-06-21 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,37,67,13
,2020-06-21 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,25,61,14
,2020-06-21 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,137,13,60,22
,2020-06-21 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,8,68,39
,2020-06-21 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,8,62,56
,2020-06-21 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,59,48
,2020-06-21 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,8,57,66
,2020-06-21 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,60,62
,2020-06-21 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,58,56
,2020-06-21 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,10,62,52
,2020-06-21 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,64,80
,2020-06-21 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,8,60,82
,2020-06-21 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,9,61,80
,2020-06-21 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,59,87
,2020-06-21 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,57,86
,2020-06-21 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,58,71
,2020-06-21 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,61,62
,2020-06-21 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,8,58,59
,2020-06-21 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,10,65,36
,2020-06-21 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,14,56,11
,2020-06-22 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,21,75,38
,2020-06-22 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,137,20,70,25
,2020-06-22 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,13,69,20
,2020-06-22 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,9,53,21
,2020-06-22 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,21,70,18
,2020-06-22 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,21,65,46
,2020-06-22 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,57,140
,2020-06-22 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,44,292
,2020-06-22 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,87,7,37,29
,2020-06-22 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,48,218
,2020-06-22 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,52,169
,2020-06-22 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,52,138
,2020-06-22 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,6,52,184
,2020-06-22 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,54,157
,2020-06-22 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,51,155
,2020-06-22 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,52,166
,2020-06-22 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,52,158
,2020-06-22 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,7,53,186
,2020-06-22 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,50,246
,2020-06-22 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,48,239
,2020-06-22 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,60,114
,2020-06-22 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,55,71
,2020-06-22 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,11,59,68
,2020-06-23 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,17,66,50
,2020-06-23 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,19,54,30
,2020-06-23 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,91,31,59,16
,2020-06-23 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,92,16,56,17
,2020-06-23 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,21,46,9
,2020-06-23 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,12,57,44
,2020-06-23 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,10,59,146
,2020-06-23 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,45,300
,2020-06-23 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,32,330
,2020-06-23 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,51,235
,2020-06-23 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,47,169
,2020-06-23 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,47,176
,2020-06-23 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,47,198
,2020-06-23 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,44,200
,2020-06-23 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,50,194
,2020-06-23 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,8,48,161
,2020-06-23 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,7,54,163
,2020-06-23 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,51,201
,2020-06-23 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,52,220
,2020-06-23 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,9,56,222
,2020-06-23 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,53,127
,2020-06-23 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,7,58,97
,2020-06-23 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,55,77
,2020-06-23 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,9,58,72
,2020-06-24 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,9,60,57
,2020-06-24 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,11,54,25
,2020-06-24 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,16,59,28
,2020-06-24 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,28,68,17
,2020-06-24 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,133,16,59,16
,2020-06-24 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,10,58,35
,2020-06-24 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,61,145
,2020-06-24 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,46,280
,2020-06-24 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,40,304
,2020-06-24 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,47,232
,2020-06-24 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,53,190
,2020-06-24 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,139,6,48,193
,2020-06-24 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,49,180
,2020-06-24 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,53,191
,2020-06-24 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,49,204
,2020-06-24 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,49,189
,2020-06-24 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,51,210
,2020-06-24 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,53,235
,2020-06-24 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,45,260
,2020-06-24 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,50,194
,2020-06-24 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,8,57,127
,2020-06-24 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,57,92
,2020-06-24 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,9,58,78
,2020-06-24 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,64,89
,2020-06-25 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,8,59,51
,2020-06-25 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,16,64,30
,2020-06-25 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,9,58,23
,2020-06-25 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,87,12,52,17
,2020-06-25 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,16,45,18
,2020-06-25 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,20,65,36
,2020-06-25 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,9,56,154
,2020-06-25 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,45,282
,2020-06-25 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,35,291
,2020-06-25 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,48,234
,2020-06-25 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,47,180
,2020-06-25 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,8,51,163
,2020-06-25 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,6,52,210
,2020-06-25 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,48,185
,2020-06-25 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,45,191
,2020-06-25 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,52,185
,2020-06-25 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,50,200
,2020-06-25 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,50,223
,2020-06-25 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,49,228
,2020-06-25 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,6,51,204
,2020-06-25 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,7,62,125
,2020-06-25 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,8,59,86
,2020-06-25 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,13,64,89
,2020-06-25 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,9,62,94
,2020-06-26 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,25,70,53
,2020-06-26 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,15,55,33
,2020-06-26 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,23,57,24
,2020-06-26 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,21,61,21
,2020-06-26 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,16,57,15
,2020-06-26 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,12,57,44
,2020-06-26 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,9,59,131
,2020-06-26 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,40,257
,2020-06-26 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,31,296
,2020-06-26 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,45,202
,2020-06-26 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,49,163
,2020-06-26 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,50,184
,2020-06-26 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,46,183
,2020-06-26 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,6,50,172
,2020-06-26 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,50,192
,2020-06-26 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,48,196
,2020-06-26 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,48,227
,2020-06-26 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,45,244
,2020-06-26 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,46,239
,2020-06-26 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,51,220
,2020-06-26 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,1,57,132
,2020-06-26 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,7,52,111
,2020-06-26 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,8,57,87
,2020-06-26 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,8,56,90
,2020-06-27 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,9,68,61
,2020-06-27 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,9,56,43
,2020-06-27 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,18,52,24
,2020-06-27 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,12,53,17
,2020-06-27 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,15,57,21
,2020-06-27 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,14,61,32
,2020-06-27 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,11,61,75
,2020-06-27 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,48,178
,2020-06-27 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,52,191
,2020-06-27 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,140,7,49,136
,2020-06-27 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,139,6,51,90
,2020-06-27 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,50,108
,2020-06-27 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,48,104
,2020-06-27 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,48,105
,2020-06-27 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,50,118
,2020-06-27 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,55,181
,2020-06-27 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,53,163
,2020-06-27 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,54,130
,2020-06-27 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,54,115
,2020-06-27 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,56,99
,2020-06-27 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,7,63,89
,2020-06-27 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,7,59,76
,2020-06-27 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,59,74
,2020-06-27 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,60,65
,2020-06-28 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,67,48
